Assembly,Material,OpenOrders,NewOrders,TotalWork,TotalSetup,SumDuration,SumOperations,ProductionOrders,CycleTime
100.05,856969500,19,7,6.35,11.67,149,15,3,1619
100.05,856969500,19,7,6.35,11.67,150,15,3,1825
101.075615,853934340,21,4,7.39,11.48,156,15,3,1956
102.024704,850677800,21,1,7.43,11.22,155,15,3,2173
102.024704,850677800,21,1,7.43,11.22,255,25,5,2791
102.64364,857853900,17,2,6.26,12.88,310,30,6,3931
102.64364,857853900,17,2,6.26,12.88,254,25,5,2552
103.73381,857922750,10,0,3.67,8.83,255,25,5,3011
103.38572,851258560,8,1,1.32,2.7,145,15,3,2020
103.38572,851258560,8,1,1.32,2.7,161,15,3,1751
102.62246,845618240,7,2,1.56,4.86,147,15,3,2125
102.62246,845618240,7,2,1.56,4.86,209,20,4,3105
101.9698,839338900,7,0,3.07,7.38,161,15,3,1696
101.9698,839338900,7,0,3.07,7.38,193,20,4,2770
101.13398,844958500,9,2,0.55,2.26,399,40,8,5337
102.870735,856355700,7,1,4.35,10.78,256,25,5,3415
102.870735,856355700,7,1,4.35,10.78,155,15,3,2232
103.39405,856963600,7,2,5.09,11.55,199,20,4,2618
103.39405,856963600,7,2,5.09,11.55,151,15,3,1610
103.39405,856963600,7,2,5.09,11.55,397,40,8,5818
103.39405,856963600,7,2,5.09,11.55,155,15,3,2201
103.57619,875646660,11,4,4.8,11.83,147,15,3,2141
103.57619,875646660,11,4,4.8,11.83,147,15,3,1748
104.62098,880810200,11,2,5.32,11.92,200,20,4,2423
104.62098,880810200,11,2,5.32,11.92,150,15,3,2222
105.0535,875329700,13,2,5.18,10.48,147,15,3,1520
105.0535,875329700,13,2,5.18,10.48,199,20,4,2445
104.47761,869800450,13,2,3.91,9.21,161,15,3,2344
103.85049,865883200,12,1,2.49,6.16,310,30,6,3441
103.28776,860630140,10,1,3.41,7.76,199,20,4,2820
103.28776,860630140,10,1,3.41,7.76,155,15,3,1911
103.19137,863421600,10,2,4.24,9.35,404,40,8,5674
102.65381,855378900,8,0,2.29,5.07,256,25,5,3213
102.65381,855378900,8,0,2.29,5.07,149,15,3,2145
102.65381,855378900,8,0,2.29,5.07,200,20,4,2974
102.35299,854048260,9,3,2.77,7.12,145,15,3,1616
102.35299,854048260,9,3,2.77,7.12,253,25,5,2804
102.27239,856163100,10,2,4.05,9.71,195,20,4,2536
102.40613,852619460,11,1,3.08,5.78,151,15,3,1582
102.40613,852619460,11,1,3.08,5.78,199,20,4,2714
102.40613,852619460,11,1,3.08,5.78,397,40,8,4977
102.40613,852619460,11,1,3.08,5.78,442,45,9,4448
102.40613,852619460,11,1,3.08,5.78,149,15,3,1988
101.90611,863560200,13,5,3.85,10.03,161,15,3,2295
102.769684,865735600,12,1,5.85,11.91,156,15,3,2176
102.769684,865735600,12,1,5.85,11.91,255,25,5,3672
102.769684,865735600,12,1,5.85,11.91,255,25,5,3402
102.769684,865735600,12,1,5.85,11.91,253,25,5,3097
102.769684,865735600,12,1,5.85,11.91,399,40,8,4130
102.769684,865735600,12,1,5.85,11.91,255,25,5,3434
102.769684,865735600,12,1,5.85,11.91,161,15,3,1911
102.90805,869684860,19,7,5.94,11.32,156,15,3,2019
102.90805,869684860,19,7,5.94,11.32,158,15,3,2243
102.90805,869684860,19,7,5.94,11.32,201,20,4,2626
102.90805,869684860,19,7,5.94,11.32,201,20,4,2492
103.27049,877847550,21,4,7.78,11.04,201,20,4,2210
103.27049,877847550,21,4,7.78,11.04,199,20,4,2620
104.2918,888164200,20,2,7.81,11.19,149,15,3,1637
105.244255,884562750,19,1,6.72,11.6,255,25,5,2625
105.57317,874640100,15,0,5,8.46,156,15,3,2032
105.57317,874640100,15,0,5,8.46,161,15,3,2053
105.57317,874640100,15,0,5,8.46,417,40,8,4186
105.57317,874640100,15,0,5,8.46,399,40,8,5697
104.90392,885779800,16,4,4.91,9.32,200,20,4,2085
106.28338,878547400,8,0,3.58,10.22,149,15,3,1741
105.638756,873528300,8,1,3.65,9.67,417,40,8,4337
105.638756,873528300,8,1,3.65,9.67,149,15,3,1689
105.638756,873528300,8,1,3.65,9.67,199,20,4,2793
104.75014,866879900,7,0,3.67,7.66,201,20,4,2121
104.43953,869195840,7,1,2.15,5.75,153,15,3,1810
104.43953,869195840,7,1,2.15,5.75,209,20,4,2944
104.69915,871601860,9,2,3.21,7.68,193,20,4,2324
104.69503,867670900,9,1,2.81,7.74,253,25,5,2620
104.25659,863734460,9,1,2.34,5.82,199,20,4,2716
104.25659,863734460,9,1,2.34,5.82,197,20,4,2649
104.25659,863734460,9,1,2.34,5.82,155,15,3,1560
104.42753,871067500,9,3,2.56,6.85,193,20,4,2191
104.42753,871067500,9,3,2.56,6.85,161,15,3,2152
104.42753,871067500,9,3,2.56,6.85,156,15,3,1589
104.42753,871067500,9,3,2.56,6.85,156,15,3,2295
104.42753,871067500,9,3,2.56,6.85,209,20,4,2143
104.258896,874190100,14,5,4.65,10.26,158,15,3,2284
104.258896,874190100,14,5,4.65,10.26,150,15,3,2218
104.258896,874190100,14,5,4.65,10.26,149,15,3,2120
104.64134,866832960,11,0,3.66,8.12,201,20,4,2375
104.64134,866832960,11,0,3.66,8.12,310,30,6,3789
104.361626,867652740,9,2,1.85,4.53,201,20,4,2335
104.35581,867502700,4,0,1.57,3.83,152,15,3,2067
104.16223,864430100,5,1,1.34,3.66,147,15,3,1633
22.759895,164783840,11,0,1.92,5.06,209,20,4,2534
20.231018,162310160,8,1,0.68,1.71,254,25,5,3226
20.231018,162310160,8,1,0.68,1.71,253,25,5,3075
20.231018,162310160,8,1,0.68,1.71,152,15,3,1651
20.231018,162310160,8,1,0.68,1.71,397,40,8,4387
20.231018,162310160,8,1,0.68,1.71,145,15,3,1650
20.115833,234329140,11,5,4.06,8.48,147,15,3,1680
20.115833,234329140,11,5,4.06,8.48,161,15,3,2254
26.303978,269034050,13,2,5.68,12.28,255,25,5,2645
26.303978,269034050,13,2,5.68,12.28,417,40,8,4791
26.303978,269034050,13,2,5.68,12.28,156,15,3,2223
28.37055,322924060,14,3,6.42,12.58,255,25,5,2669
36.546154,314975940,15,1,6.08,10.92,155,15,3,1993
36.546154,314975940,15,1,6.08,10.92,193,20,4,2625
36.546154,314975940,15,1,6.08,10.92,149,15,3,1924
36.546154,314975940,15,1,6.08,10.92,156,15,3,1974
39.42857,334440420,16,4,5.17,13.04,256,25,5,3568
39.42857,334440420,16,4,5.17,13.04,310,30,6,4069
39.42857,334440420,16,4,5.17,13.04,147,15,3,1613
39.42857,334440420,16,4,5.17,13.04,156,15,3,1643
40.603973,402593340,17,4,6.5,11.78,254,25,5,2696
45.01927,409911400,16,1,6.46,11.76,197,20,4,2227
45.01927,409911400,16,1,6.46,11.76,149,15,3,2086
47.815075,407187460,15,2,5.7,12.34,151,15,3,2022
49.270603,384565920,12,1,4.21,9.03,197,20,4,2518
49.270603,384565920,12,1,4.21,9.03,152,15,3,2186
48.526535,387433060,10,2,3.67,8.81,255,25,5,3538
48.526535,387433060,10,2,3.67,8.81,195,20,4,1978
48.526535,387433060,10,2,3.67,8.81,201,20,4,2540
48.143856,416940580,13,3,4.47,10.82,149,15,3,1926
48.143856,416940580,13,3,4.47,10.82,147,15,3,1548
51.924603,431399740,13,2,4.01,8.85,310,30,6,3193
51.924603,431399740,13,2,4.01,8.85,147,15,3,1918
51.924603,431399740,13,2,4.01,8.85,156,15,3,2205
51.96638,433443100,13,3,4.91,10.41,310,30,6,4578
51.337772,419930180,11,1,5.26,11.91,156,15,3,2271
49.63073,407875800,9,1,3.85,7.79,161,15,3,2357
48.578835,408432450,9,1,2.55,6.22,256,25,5,2844
48.578835,408432450,9,1,2.55,6.22,156,15,3,2199
49.084568,396274620,7,0,2.65,6.29,197,20,4,2080
49.084568,396274620,7,0,2.65,6.29,161,15,3,1829
49.574852,412736540,7,2,2.85,6.53,200,20,4,2918
49.574852,412736540,7,2,2.85,6.53,149,15,3,1571
49.574852,412736540,7,2,2.85,6.53,254,25,5,2606
49.61839,433928800,10,3,3.3,8.19,199,20,4,2763
49.61839,433928800,10,3,3.3,8.19,150,15,3,1940
51.444584,440127700,11,2,4.25,9.58,256,25,5,3122
53.040524,455835260,11,1,3.49,8.53,404,40,8,5809
51.444584,440127700,11,2,4.25,9.58,253,25,5,2711
51.444584,440127700,11,2,4.25,9.58,195,20,4,2528
55.982616,503242750,9,3,5.42,11.85,201,20,4,2673
55.982616,503242750,9,3,5.42,11.85,253,25,5,3769
55.982616,503242750,9,3,5.42,11.85,310,30,6,3598
60.527145,490864500,11,0,6.08,12.67,310,30,6,4380
60.527145,490864500,11,0,6.08,12.67,147,15,3,1564
60.527145,490864500,11,0,6.08,12.67,199,20,4,2499
59.43476,526609440,12,3,4.88,9.46,442,45,9,4662
59.43476,526609440,12,3,4.88,9.46,193,20,4,2144
65.8467,552203600,13,2,5.85,11.36,195,20,4,2865
65.8467,552203600,13,2,5.85,11.36,147,15,3,1938
65.8467,552203600,13,2,5.85,11.36,255,25,5,2688
65.8467,552203600,13,2,5.85,11.36,149,15,3,1835
67.34878,588276800,15,4,5.6,11.2,158,15,3,1821
67.34878,588276800,15,4,5.6,11.2,442,45,9,5071
68.80899,588169300,14,2,5.6,12.33,199,20,4,2848
68.80899,588169300,14,2,5.6,12.33,150,15,3,1940
68.80899,588169300,14,2,5.6,12.33,399,40,8,5045
68.80899,588169300,14,2,5.6,12.33,417,40,8,5730
68.626526,643985660,18,4,6.02,11.5,193,20,4,2398
68.626526,643985660,18,4,6.02,11.5,150,15,3,1853
77.429726,656433340,14,0,6.06,11.1,404,40,8,5978
77.429726,656433340,14,0,6.06,11.1,147,15,3,2094
77.429726,656433340,14,0,6.06,11.1,209,20,4,2418
77.429726,656433340,14,0,6.06,11.1,151,15,3,1723
79.775,670859000,16,4,6.31,11.34,397,40,8,5937
79.775,670859000,16,4,6.31,11.34,254,25,5,3783
81.50678,718024060,16,2,6.85,11.96,156,15,3,1798
81.50678,718024060,16,2,6.85,11.96,397,40,8,5512
85.73341,713648640,12,0,5.7,12.9,404,40,8,4542
85.73341,713648640,12,0,5.7,12.9,199,20,4,2237
85.73341,713648640,12,0,5.7,12.9,254,25,5,3736
85.73341,713648640,12,0,5.7,12.9,158,15,3,1764
85.62308,709200000,14,4,6.01,11.99,253,25,5,3515
84.68559,693787200,13,0,4.64,9.49,199,20,4,2512
83.3943,682852740,13,1,2.06,4.55,156,15,3,1790
83.3943,682852740,13,1,2.06,4.55,256,25,5,3575
82.59471,685089000,13,2,2.2,5.85,158,15,3,1613
82.59471,685089000,13,2,2.2,5.85,156,15,3,2158
82.75658,690581100,12,2,3.77,9.27,255,25,5,3202
83.03465,679424960,13,1,4.06,9.64,253,25,5,2678
83.03465,679424960,13,1,4.06,9.64,245,25,5,2762
83.85263,687614200,14,2,4.23,9.86,255,25,5,3226
84.401985,674906700,10,1,2.67,6.64,442,45,9,6384
84.401985,674906700,10,1,2.67,6.64,151,15,3,1798
83.99799,683103600,10,2,3.67,10.3,245,25,5,2649
83.99799,683103600,10,2,3.67,10.3,156,15,3,2000
83.84278,681543000,10,2,4.3,10.12,145,15,3,1970
83.84278,681543000,10,2,4.3,10.12,197,20,4,2327
82.8716,686830300,12,2,3.64,8.45,151,15,3,2171
84.74752,684215000,11,1,3.72,8.16,158,15,3,1634
84.74752,684215000,11,1,3.72,8.16,404,40,8,4056
84.74752,684215000,11,1,3.72,8.16,256,25,5,3248
83.79311,702725500,11,3,4.95,9.73,200,20,4,2397
83.79311,702725500,11,3,4.95,9.73,199,20,4,2041
83.79311,702725500,11,3,4.95,9.73,149,15,3,1631
83.79311,702725500,11,3,4.95,9.73,209,20,4,2855
83.79311,702725500,11,3,4.95,9.73,442,45,9,5764
83.79311,702725500,11,3,4.95,9.73,255,25,5,3458
85.477325,718034200,16,6,6.05,12.27,404,40,8,5566
85.477325,718034200,16,6,6.05,12.27,145,15,3,1604
85.477325,718034200,16,6,6.05,12.27,404,40,8,5463
85.477325,718034200,16,6,6.05,12.27,199,20,4,2314
86.6263,712875840,18,4,6.46,10.81,310,30,6,4546
86.6263,712875840,18,4,6.46,10.81,201,20,4,2886
86.18774,739759200,16,2,7.76,11.01,153,15,3,2261
86.18774,739759200,16,2,7.76,11.01,147,15,3,1912
88.490456,746403460,17,2,7.68,10.48,147,15,3,1592
90.20808,741591600,16,1,6.7,10.84,147,15,3,1677
90.62318,749819400,16,1,6.04,11.66,399,40,8,4892
90.62318,749819400,16,1,6.04,11.66,147,15,3,1666
90.62318,749819400,16,1,6.04,11.66,442,45,9,5189
91.120834,766923400,16,3,6.07,10.74,161,15,3,2206
92.175064,760586240,14,1,5.57,11.48,156,15,3,2312
92.175064,760586240,14,1,5.57,11.48,147,15,3,2034
92.175064,760586240,14,1,5.57,11.48,149,15,3,2142
92.175064,760586240,14,1,5.57,11.48,399,40,8,5954
92.175064,760586240,14,1,5.57,11.48,153,15,3,1984
92.01661,755877250,15,5,5.59,10.8,153,15,3,1769
90.52015,738619800,14,0,5.17,10.52,201,20,4,2607
90.52015,738619800,14,0,5.17,10.52,245,25,5,2769
90.52015,738619800,14,0,5.17,10.52,156,15,3,1773
89.73524,741809340,16,3,2.69,6.46,255,25,5,2719
89.73524,741809340,16,3,2.69,6.46,149,15,3,1940
89.71681,754643000,13,2,4.17,10.88,152,15,3,1874
89.71681,754643000,13,2,4.17,10.88,209,20,4,2363
89.71681,754643000,13,2,4.17,10.88,245,25,5,3173
91.64238,757090560,12,3,4.54,10.66,153,15,3,2290
91.64238,757090560,12,3,4.54,10.66,310,30,6,3924
91.64238,757090560,12,3,4.54,10.66,397,40,8,5275
91.56886,780092300,14,0,5.14,13.62,195,20,4,2535
93.86626,781438660,12,1,4.36,9.82,156,15,3,2126
93.86626,781438660,12,1,4.36,9.82,149,15,3,1643
94.34338,772368060,10,2,2.64,6.68,195,20,4,2084
94.34338,772368060,10,2,2.64,6.68,200,20,4,2797
94.34338,772368060,10,2,2.64,6.68,310,30,6,3740
93.55545,771606100,12,3,4.47,10.17,310,30,6,3735
92.17427,757276600,10,0,4.98,11.67,397,40,8,4301
90.43627,739790460,6,0,0,0,193,20,4,2540
90.43627,739790460,6,0,4.98,11.67,256,25,5,3250
89.93765,742792960,7,2,1.7,4.82,149,15,3,1648
89.93765,742792960,7,2,1.7,4.82,201,20,4,2860
88.39595,729825500,6,0,0.08,0,156,15,3,1867
88.39595,729825500,6,0,0.08,4.82,156,15,3,1809
87.82173,729210940,7,2,1.75,5.27,199,20,4,2198
